thisN,thisTrialN,thisRepN,conditions_practice,ISI_practice,keyPractice.keys,keyPractice.rt,keyPractice.duration,condition,interstim_interval,key_resp.keys,key_resp.rt,key_resp.duration,elementMotionDemo.thisRepN,elementMotionDemo.thisTrialN,elementMotionDemo.thisN,elementMotionDemo.thisIndex,groupMotionDemo.thisRepN,groupMotionDemo.thisTrialN,groupMotionDemo.thisN,groupMotionDemo.thisIndex,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,thisRow.t,notes,InstructionScreen.started,textInstructions.started,keyInstructionContinue.started,InstructionScreen.stopped,keyInstructionContinue.keys,keyInstructionContinue.rt,keyInstructionContinue.duration,ElementExampleFrame1.started,ternusExampleLeft.started,ternusExampleMiddle.started,ternusExampleRight.started,FixationCrossExample.started,ternusExampleLeft.stopped,ternusExampleMiddle.stopped,ternusExampleRight.stopped,FixationCrossExample.stopped,ElementExampleFrame1.stopped,ElementExampleFrame2.started,ternusExampleLeft_2.started,ternusExampleMiddle_2.started,ternusExampleRight_2.started,FixationCrossExample_2.started,ternusExampleLeft_2.stopped,ternusExampleMiddle_2.stopped,ternusExampleRight_2.stopped,FixationCrossExample_2.stopped,ElementExampleFrame2.stopped,blank800.started,FixationCrossBlank800.started,blank800.stopped,FixationCrossBlank800.stopped,elementMotionExplained.started,textElementMotion.started,keyElementMotionExplained.started,elementMotionExplained.stopped,keyElementMotionExplained.keys,keyElementMotionExplained.rt,keyElementMotionExplained.duration,blank160.started,FixationCrossBlank160.started,FixationCrossBlank160.stopped,blank160.stopped,groupMotionExplained.started,textGroupMotion.started,keyGroupMotionExplained.started,groupMotionExplained.stopped,keyGroupMotionExplained.keys,keyGroupMotionExplained.rt,keyGroupMotionExplained.duration,causalColor,practiceFrame1.started,ternusObjLeftPrac.started,ternusObjMiddlePrac.started,ternusObjRightPrac.started,FixationCrossPrac.started,portalLeftPrac.started,portalRightPrac.started,BarrierPrac.started,ternusObjLeftPrac.stopped,ternusObjMiddlePrac.stopped,ternusObjRightPrac.stopped,FixationCrossPrac.stopped,portalLeftPrac.stopped,portalRightPrac.stopped,BarrierPrac.stopped,practiceFrame1.stopped,blankISI_Practice.started,FixationCrossBlankPractice.started,FixationCrossBlankPractice.stopped,blankISI_Practice.stopped,practiceFrame2.started,keyPractice.started,ternusObjLeftPrac_2.started,ternusObjMiddlePrac_2.started,ternusObjRightPrac_2.started,FixationCrossPrac_2.started,portalLeftPrac_2.started,portalRightPrac_2.started,BarrierPrac_2.started,ternusObjLeftPrac_2.stopped,ternusObjMiddlePrac_2.stopped,ternusObjRightPrac_2.stopped,portalLeftPrac_2.stopped,portalRightPrac_2.stopped,BarrierPrac_2.stopped,practiceFrame2.stopped,practiceLoop.keyPractice.keys,practiceLoop.keyPractice.rt,practiceLoop.keyPractice.duration,StartScreen.started,textStartMessage.started,keyStart.started,StartScreen.stopped,keyStart.keys,keyStart.rt,keyStart.duration,ternusFrame1.started,ternusObjLeft.started,ternusObjMiddle.started,ternusObjRight.started,FixationCross.started,portalLeft.started,portalRight.started,Barrier.started,ternusObjLeft.stopped,ternusObjMiddle.stopped,ternusObjRight.stopped,FixationCross.stopped,portalLeft.stopped,portalRight.stopped,Barrier.stopped,ternusFrame1.stopped,blankISI.started,FixationCrossBlank.started,FixationCrossBlank.stopped,blankISI.stopped,ternusFrame2.started,key_resp.started,ternusObjLeft_2.started,ternusObjMiddle_2.started,ternusObjRight_2.started,FixationCross_2.started,portalLeft_2.started,portalRight_2.started,Barrier_2.started,ternusObjLeft_2.stopped,ternusObjMiddle_2.stopped,ternusObjRight_2.stopped,portalLeft_2.stopped,portalRight_2.stopped,Barrier_2.stopped,ternusFrame2.stopped,trialLoop.key_resp.keys,trialLoop.key_resp.rt,trialLoop.key_resp.duration,blockBreak.started,keyBlockContinue.started,textBlockInstructions.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
9,9,0,Standard,0.02,j,1.1286071999929845,None,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,60.43968329997733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.79567099997075,61.80715559999226,62.59538899996551,62.60728920000838,,,,,,,,,,,,,,,,,,,purple,60.430904900014866,60.43968329997733,60.43968329997733,60.43968329997733,60.43968329997733,60.43968329997733,60.43968329997733,60.43968329997733,60.64010750001762,60.64010750001762,60.64010750001762,60.64010750001762,60.64010750001762,60.64010750001762,60.64010750001762,60.628932799969334,60.62896559998626,60.64010750001762,60.66216219996568,60.65197499998612,60.65340750000905,60.66216219996568,60.66216219996568,60.66216219996568,60.66216219996568,60.66216219996568,60.66216219996568,60.66216219996568,60.66216219996568,60.86327359999996,60.86327359999996,60.86327359999996,60.86327359999996,60.86327359999996,60.86327359999996,61.79560589999892,j,1.1286071999929845,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2026-06-16_18h57.33.157,Teamprojekt,,2025.1.0,86.91570914948942,2026-06-16 18h57.39.810642 +0200,
10,10,0,Barrier,0,j,1.7876231999835,None,,,,,,,,,,,,,,0,10,10,4,,,,,,,,,62.60728920000838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5960342999897,64.60656470002141,65.39599129999988,65.40615120000439,,,,,,,,,,,,,,,,,,,orange,62.5964898999664,62.60728920000838,62.60728920000838,62.60728920000838,62.60728920000838,62.60728920000838,62.60728920000838,62.60728920000838,62.80686989997048,62.80686989997048,62.80686989997048,62.80686989997048,62.80686989997048,62.80686989997048,62.80686989997048,62.795840799983125,62.795876499963924,62.80686989997048,62.80686989997048,62.79596780001884,62.797093599976506,62.80686989997048,62.80686989997048,62.80686989997048,62.80686989997048,62.80686989997048,62.80686989997048,62.80686989997048,62.80686989997048,63.00733860000037,63.00733860000037,63.00733860000037,63.00733860000037,63.00733860000037,63.00733860000037,64.59596830001101,j,1.7876231999835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2026-06-16_18h57.33.157,Teamprojekt,,2025.1.0,86.91570914948942,2026-06-16 18h57.39.810642 +0200,
11,11,0,Portal,0,f,2.567397000035271,None,,,,,,,,,,,,,,0,11,11,0,,,,,,,,,65.40615120000439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.18504100001883,68.19549459998962,68.98508720000973,68.99483029998373,,,,,,,,,,,,,,,,,,,cyan,65.39781970001059,65.40615120000439,65.40615120000439,65.40615120000439,65.40615120000439,65.40615120000439,65.40615120000439,65.40615120000439,65.6061034000013,65.6061034000013,65.6061034000013,65.6061034000013,65.6061034000013,65.6061034000013,65.6061034000013,65.59580090001691,65.59584630001336,65.6061034000013,65.6061034000013,65.59594339999603,65.59721560002072,65.6061034000013,65.6061034000013,65.6061034000013,65.6061034000013,65.6061034000013,65.6061034000013,65.6061034000013,65.6061034000013,65.80658269999549,65.80658269999549,65.80658269999549,65.80658269999549,65.80658269999549,65.80658269999549,68.18497659999412,f,2.567397000035271,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2026-06-16_18h57.33.157,Teamprojekt,,2025.1.0,86.91570914948942,2026-06-16 18h57.39.810642 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.9852442999836,68.99483029998373,69.48384110000916,82.60627200000454,space,13.110723900026642,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2026-06-16_18h57.33.157,Teamprojekt,,2025.1.0,86.91570914948942,2026-06-16 18h57.39.810642 +0200,
0,0,0,,,,,,Portal,0.16,f,1.6925524999969639,None,,,,,,,,,,,,,0,0,0,0,0,0,0,5,82.61992339999415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.67253769998206,84.68298699997831,85.47291850001784,,,,,,,,,,,,,,,,,,,,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6136827999726,82.61992339999415,82.61992339999415,82.61992339999415,82.61992339999415,82.61992339999415,82.61992339999415,82.61992339999415,82.81735349999508,82.81735349999508,82.81735349999508,82.81735349999508,82.81735349999508,82.81735349999508,82.81735349999508,82.80663969996385,82.80667309998535,82.81735349999508,82.97181690001162,82.96110630000476,82.9623345999862,82.97181690001162,82.97181690001162,82.97181690001162,82.97181690001162,82.97181690001162,82.97181690001162,82.97181690001162,82.97181690001162,83.17272189998766,83.17272189998766,83.17272189998766,83.17272189998766,83.17272189998766,83.17272189998766,84.67243550001876,f,1.6925524999969639,None,,,,,001,2026-06-16_18h57.33.157,Teamprojekt,,2025.1.0,86.91570914948942,2026-06-16 18h57.39.810642 +0200,
1,1,0,,,,,,Standard,0.16,j,1.2630471999873407,None,,,,,,,,,,,,,0,0,0,0,0,1,1,17,85.48285659996327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.10667299997294,87.11651439999696,87.90547549998155,87.91725389997009,,,,,,,,,,,,,,,,,,,purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.47479579999344,85.48285659996327,85.48285659996327,85.48285659996327,85.48285659996327,85.48285659996327,85.48285659996327,85.48285659996327,85.68383789999643,85.68383789999643,85.68383789999643,85.68383789999643,85.68383789999643,85.68383789999643,85.68383789999643,85.67204400000628,85.67209170002025,85.68383789999643,85.83902929996839,85.82848069997272,85.82986739999615,85.83902929996839,85.83902929996839,85.83902929996839,85.83902929996839,85.83902929996839,85.83902929996839,85.83902929996839,85.83902929996839,86.03930509998463,86.03930509998463,86.03930509998463,86.03930509998463,86.03930509998463,86.03930509998463,87.10657090001041,j,1.2630471999873407,None,,,,,001,2026-06-16_18h57.33.157,Teamprojekt,,2025.1.0,86.91570914948942,2026-06-16 18h57.39.810642 +0200,
2,2,0,,,,,,Barrier,0,j,1.3609798999968916,None,,,,,,,,,,,,,0,0,0,0,0,2,2,6,87.91725389997009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.48311909998301,89.49475459998939,90.28388669999549,,,,,,,,,,,,,,,,,,,,yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.90658309997525,87.91725389997009,87.91725389997009,87.91725389997009,87.91725389997009,87.91725389997009,87.91725389997009,87.91725389997009,88.11597089999123,88.11597089999123,88.11597089999123,88.11597089999123,88.11597089999123,88.11597089999123,88.11597089999123,88.1061685999739,88.10621529998025,88.11597089999123,88.11597089999123,88.10633789998246,88.10781299998052,88.11597089999123,88.11597089999123,88.11597089999123,88.11597089999123,88.11597089999123,88.11597089999123,88.11597089999123,88.11597089999123,88.31694250000874,88.31694250000874,88.31694250000874,88.31694250000874,88.31694250000874,88.31694250000874,89.48303449997911,j,1.3609798999968916,None,,,,,001,2026-06-16_18h57.33.157,Teamprojekt,,2025.1.0,86.91570914948942,2026-06-16 18h57.39.810642 +0200,
3,3,0,,,,,,Barrier,0.01,j,1.4549097000272013,None,,,,,,,,,,,,,0,0,0,0,0,3,3,7,90.29405949998181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.96079069998814,91.97138730000006,92.76134440000169,,,,,,,,,,,,,,,,,,,,green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.28540210000938,90.29405949998181,90.29405949998181,90.29405949998181,90.29405949998181,90.29405949998181,90.29405949998181,90.29405949998181,90.49463370000012,90.49463370000012,90.49463370000012,90.49463370000012,90.49463370000012,90.49463370000012,90.49463370000012,90.48384319996694,90.48389360000147,90.49463370000012,90.50490369996987,90.49495600000955,90.49623859999701,90.50490369996987,90.50490369996987,90.50490369996987,90.50490369996987,90.50490369996987,90.50490369996987,90.50490369996987,90.50490369996987,90.70575700001791,90.70575700001791,90.70575700001791,90.70575700001791,90.70575700001791,90.70575700001791,91.96072580001783,j,1.4549097000272013,None,,,,,001,2026-06-16_18h57.33.157,Teamprojekt,,2025.1.0,86.91570914948942,2026-06-16 18h57.39.810642 +0200,
4,4,0,,,,,,Portal,0,f,1.3082326999865472,None,,,,,,,,,,,,,0,0,0,0,0,4,4,0,92.77133279998088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.28289169998607,94.29440790001536,95.08325919997878,,,,,,,,,,,,,,,,,,,,red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.76270829996793,92.77133279998088,92.77133279998088,92.77133279998088,92.77133279998088,92.77133279998088,92.77133279998088,92.77133279998088,92.97125579998828,92.97125579998828,92.97125579998828,92.97125579998828,92.97125579998828,92.97125579998828,92.97125579998828,92.96151559997816,92.96156630001497,92.97125579998828,92.97125579998828,92.96168989996659,92.96379209996667,92.97125579998828,92.97125579998828,92.97125579998828,92.97125579998828,92.97125579998828,92.97125579998828,92.97125579998828,92.97125579998828,93.17133929999545,93.17133929999545,93.17133929999545,93.17133929999545,93.17133929999545,93.17133929999545,94.2828254000051,f,1.3082326999865472,None,,,,,001,2026-06-16_18h57.33.157,Teamprojekt,,2025.1.0,86.91570914948942,2026-06-16 18h57.39.810642 +0200,
5,5,0,,,,,,Standard,0.01,j,1.5122837999952026,None,,,,,,,,,,,,,0,0,0,0,0,5,5,13,95.09346130001359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.82744079997065,96.83797079999931,97.62775420001708,,,,,,,,,,,,,,,,,,,,magenta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.08463439997286,95.09346130001359,95.09346130001359,95.09346130001359,95.09346130001359,95.09346130001359,95.09346130001359,95.09346130001359,95.2934663000051,95.2934663000051,95.2934663000051,95.2934663000051,95.2934663000051,95.2934663000051,95.2934663000051,95.2826103999978,95.28264629998012,95.2934663000051,95.30462289997377,95.29369819996646,95.2947875999962,95.30462289997377,95.30462289997377,95.30462289997377,95.30462289997377,95.30462289997377,95.30462289997377,95.30462289997377,95.30462289997377,95.50532050000038,95.50532050000038,95.50532050000038,95.50532050000038,95.50532050000038,95.50532050000038,96.82736120000482,j,1.5122837999952026,None,,,,,001,2026-06-16_18h57.33.157,Teamprojekt,,2025.1.0,86.91570914948942,2026-06-16 18h57.39.810642 +0200,
6,6,0,,,,,,Barrier,0.02,j,0.9418076000292785,None,,,,,,,,,,,,,0,0,0,0,0,6,6,8,97.6378067000187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.80491910001729,98.81643489998532,99.60566220001783,,,,,,,,,,,,,,,,,,,,blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.6289778999635,97.6378067000187,97.6378067000187,97.6378067000187,97.6378067000187,97.6378067000187,97.6378067000187,97.6378067000187,97.83871470001759,97.83871470001759,97.83871470001759,97.83871470001759,97.83871470001759,97.83871470001759,97.83871470001759,97.82779529999243,97.8278452999657,97.83871470001759,97.86039549997076,97.84995190001791,97.8514404000016,97.86039549997076,97.86039549997076,97.86039549997076,97.86039549997076,97.86039549997076,97.86039549997076,97.86039549997076,97.86039549997076,98.06111910002073,98.06111910002073,98.06111910002073,98.06111910002073,98.06111910002073,98.06111910002073,98.80485040001804,j,0.9418076000292785,None,,,,,001,2026-06-16_18h57.33.157,Teamprojekt,,2025.1.0,86.91570914948942,2026-06-16 18h57.39.810642 +0200,
7,7,0,,,,,,Barrier,0.16,j,1.0635755999828689,None,,,,,,,,,,,,,0,0,0,0,0,7,7,11,99.61547969997628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.03801869996823,101.04979089996777,101.83813960000407,,,,,,,,,,,,,,,,,,,,purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.60720189998392,99.61547969997628,99.61547969997628,99.61547969997628,99.61547969997628,99.61547969997628,99.61547969997628,99.61547969997628,99.81540740001947,99.81540740001947,99.81540740001947,99.81540740001947,99.81540740001947,99.81540740001947,99.81540740001947,99.80560349998996,99.8056545999716,99.81540740001947,99.97096020000754,99.96107809996465,99.96232449996751,99.97096020000754,99.97096020000754,99.97096020000754,99.97096020000754,99.97096020000754,99.97096020000754,99.97096020000754,99.97096020000754,100.17111429997021,100.17111429997021,100.17111429997021,100.17111429997021,100.17111429997021,100.17111429997021,101.03795149998041,j,1.0635755999828689,None,,,,,001,2026-06-16_18h57.33.157,Teamprojekt,,2025.1.0,86.91570914948942,2026-06-16 18h57.39.810642 +0200,
8,8,0,,,,,,Standard,0.04,j,0.8847343999659643,None,,,,,,,,,,,,,0,0,0,0,0,8,8,15,101.84874489996582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.98228659998858,102.99307430000044,103.782361999969,,,,,,,,,,,,,,,,,,,,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.83950699999696,101.84874489996582,101.84874489996582,101.84874489996582,101.84874489996582,101.84874489996582,101.84874489996582,101.84874489996582,102.04958819999592,102.04958819999592,102.04958819999592,102.04958819999592,102.04958819999592,102.04958819999592,102.04958819999592,102.03868589998456,102.03873259999091,102.04958819999592,102.09301670000423,102.08316480001668,102.08450300002005,102.09301670000423,102.09301670000423,102.09301670000423,102.09301670000423,102.09301670000423,102.09301670000423,102.09301670000423,102.09301670000423,102.29386739997426,102.29386739997426,102.29386739997426,102.29386739997426,102.29386739997426,102.29386739997426,102.98221990000457,j,0.8847343999659643,None,,,,,001,2026-06-16_18h57.33.157,Teamprojekt,,2025.1.0,86.91570914948942,2026-06-16 18h57.39.810642 +0200,
9,9,0,,,,,,Barrier,0.04,f,1.404615700012073,None,,,,,,,,,,,,,0,0,0,0,0,9,9,9,103.7929870999651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.45022190001328,105.46056709997356,106.24897239997517,106.2602871999843,,,,,,,,,,,,,,,,,,,green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.7839894000208,103.7929870999651,103.7929870999651,103.7929870999651,103.7929870999651,103.7929870999651,103.7929870999651,103.7929870999651,103.99311099998886,103.99311099998886,103.99311099998886,103.99311099998886,103.99311099998886,103.99311099998886,103.99311099998886,103.98220779997064,103.9822554999846,103.99311099998886,104.0374627999845,104.02748599997722,104.028652900015,104.0374627999845,104.0374627999845,104.0374627999845,104.0374627999845,104.0374627999845,104.0374627999845,104.0374627999845,104.0374627999845,104.23839389998466,104.23839389998466,104.23839389998466,104.23839389998466,104.23839389998466,104.23839389998466,105.45011470001191,f,1.404615700012073,None,,,,,001,2026-06-16_18h57.33.157,Teamprojekt,,2025.1.0,86.91570914948942,2026-06-16 18h57.39.810642 +0200,
10,10,0,,,,,,Standard,0.02,j,0.7693157999892719,None,,,,,,,,,,,,,0,0,0,0,0,10,10,14,106.2602871999843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.26063189998968,107.27154579997296,108.06055379996542,108.07056029996602,,,,,,,,,,,,,,,,,,,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.2511265000212,106.2602871999843,106.2602871999843,106.2602871999843,106.2602871999843,106.2602871999843,106.2602871999843,106.2602871999843,106.45983359997626,106.45983359997626,106.45983359997626,106.45983359997626,106.45983359997626,106.45983359997626,106.45983359997626,106.44998919998761,106.45004379999591,106.45983359997626,106.48179300001357,106.47206559998449,106.47322499996517,106.48179300001357,106.48179300001357,106.48179300001357,106.48179300001357,106.48179300001357,106.48179300001357,106.48179300001357,106.48179300001357,106.68177460000152,106.68177460000152,106.68177460000152,106.68177460000152,106.68177460000152,106.68177460000152,107.26051639998332,j,0.7693157999892719,None,,,,,001,2026-06-16_18h57.33.157,Teamprojekt,,2025.1.0,86.91570914948942,2026-06-16 18h57.39.810642 +0200,
11,11,0,,,,,,Standard,0,j,1.7649272000417113,None,,,,,,,,,,,,,0,0,0,0,0,11,11,12,108.07056029996602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.03857769997558,110.04837209999096,110.83826340001542,110.84813890000805,,,,,,,,,,,,,,,,,,,green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.06170179997571,108.07056029996602,108.07056029996602,108.07056029996602,108.07056029996602,108.07056029996602,108.07056029996602,108.07056029996602,108.27046999998856,108.27046999998856,108.27046999998856,108.27046999998856,108.27046999998856,108.27046999998856,108.27046999998856,108.26058529998409,108.26061930001015,108.27046999998856,108.27046999998856,108.26071000000229,108.26180320000276,108.27046999998856,108.27046999998856,108.27046999998856,108.27046999998856,108.27046999998856,108.27046999998856,108.27046999998856,108.27046999998856,108.47149199998239,108.47149199998239,108.47149199998239,108.47149199998239,108.47149199998239,108.47149199998239,110.03850590001093,j,1.7649272000417113,None,,,,,001,2026-06-16_18h57.33.157,Teamprojekt,,2025.1.0,86.91570914948942,2026-06-16 18h57.39.810642 +0200,
12,12,0,,,,,,Portal,0.08,f,1.11182639998151,None,,,,,,,,,,,,,0,0,0,0,0,12,12,4,110.84813890000805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.23869199998444,112.24909319996368,113.03882329998305,113.0480147000053,,,,,,,,,,,,,,,,,,,purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.83968450000975,110.84813890000805,110.84813890000805,110.84813890000805,110.84813890000805,110.84813890000805,110.84813890000805,110.84813890000805,111.04926559998421,111.04926559998421,111.04926559998421,111.04926559998421,111.04926559998421,111.04926559998421,111.04926559998421,111.03855359996669,111.03860079997685,111.04926559998421,111.12595839996357,111.11555099999532,111.11693229997763,111.12595839996357,111.12595839996357,111.12595839996357,111.12595839996357,111.12595839996357,111.12595839996357,111.12595839996357,111.12595839996357,111.32661990000634,111.32661990000634,111.32661990000634,111.32661990000634,111.32661990000634,111.32661990000634,112.23858619999373,f,1.11182639998151,None,,,,,001,2026-06-16_18h57.33.157,Teamprojekt,,2025.1.0,86.91570914948942,2026-06-16 18h57.39.810642 +0200,
13,13,0,,,,,,Barrier,0.08,f,2.1952427999931388,None,,,,,,,,,,,,,0,0,0,0,0,13,13,10,113.0480147000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.52702490001684,115.53680790000362,116.32683719997294,116.33674709999468,,,,,,,,,,,,,,,,,,,cyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.04026569996495,113.0480147000053,113.0480147000053,113.0480147000053,113.0480147000053,113.0480147000053,113.0480147000053,113.0480147000053,113.24906020000344,113.24906020000344,113.24906020000344,113.24906020000344,113.24906020000344,113.24906020000344,113.24906020000344,113.23852279997664,113.23856650001835,113.24906020000344,113.32577270001639,113.31588840001496,113.3171563000069,113.32577270001639,113.32577270001639,113.32577270001639,113.32577270001639,113.32577270001639,113.32577270001639,113.32577270001639,113.32577270001639,113.52690990001429,113.52690990001429,113.52690990001429,113.52690990001429,113.52690990001429,113.52690990001429,115.52695139998104,f,2.1952427999931388,None,,,,,001,2026-06-16_18h57.33.157,Teamprojekt,,2025.1.0,86.91570914948942,2026-06-16 18h57.39.810642 +0200,
14,14,0,,,,,,Portal,0.04,j,2.175168299989309,None,,,,,,,,,,,,,0,0,0,0,0,14,14,3,116.33674709999468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.74930580001092,118.75888079998549,119.54904549999628,119.55948409996927,,,,,,,,,,,,,,,,,,,purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.32848899997771,116.33674709999468,116.33674709999468,116.33674709999468,116.33674709999468,116.33674709999468,116.33674709999468,116.33674709999468,116.53708069998538,116.53708069998538,116.53708069998538,116.53708069998538,116.53708069998538,116.53708069998538,116.53708069998538,116.52790320001077,116.52795540000079,116.53708069998538,116.57008420000784,116.56024479999905,116.56152099999599,116.57008420000784,116.57008420000784,116.57008420000784,116.57008420000784,116.57008420000784,116.57008420000784,116.57008420000784,116.57008420000784,116.77028960001189,116.77028960001189,116.77028960001189,116.77028960001189,116.77028960001189,116.77028960001189,118.74919980001869,j,2.175168299989309,None,,,,,001,2026-06-16_18h57.33.157,Teamprojekt,,2025.1.0,86.91570914948942,2026-06-16 18h57.39.810642 +0200,
15,15,0,,,,,,Portal,0.02,j,1.074004900001455,None,,,,,,,,,,,,,0,0,0,0,0,15,15,2,119.55948409996927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.86023559997557,120.87010549998377,121.65981759998249,121.67001040000468,,,,,,,,,,,,,,,,,,,purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.55127200001152,119.55948409996927,119.55948409996927,119.55948409996927,119.55948409996927,119.55948409996927,119.55948409996927,119.55948409996927,119.76008969999384,119.76008969999384,119.76008969999384,119.76008969999384,119.76008969999384,119.76008969999384,119.76008969999384,119.74820590001764,119.74825609999243,119.76008969999384,119.78171289997408,119.77028369996697,119.77157139999326,119.78171289997408,119.78171289997408,119.78171289997408,119.78171289997408,119.78171289997408,119.78171289997408,119.78171289997408,119.78171289997408,119.98100829997566,119.98100829997566,119.98100829997566,119.98100829997566,119.98100829997566,119.98100829997566,120.86013200000161,j,1.074004900001455,None,,,,,001,2026-06-16_18h57.33.157,Teamprojekt,,2025.1.0,86.91570914948942,2026-06-16 18h57.39.810642 +0200,
16,16,0,,,,,,Standard,0.08,j,1.2036220000009052,None,,,,,,,,,,,,,0,0,0,0,0,16,16,16,121.67001040000468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.1591127999709,123.17147549998481,123.96045999997295,,,,,,,,,,,,,,,,,,,,red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.66111180000007,121.67001040000468,121.67001040000468,121.67001040000468,121.67001040000468,121.67001040000468,121.67001040000468,121.67001040000468,121.87076109996997,121.87076109996997,121.87076109996997,121.87076109996997,121.87076109996997,121.87076109996997,121.87076109996997,121.85952749999706,121.85956159996567,121.87076109996997,121.94783859996824,121.93761069996981,121.93937199999345,121.94783859996824,121.94783859996824,121.94783859996824,121.94783859996824,121.94783859996824,121.94783859996824,121.94783859996824,121.94783859996824,122.14855009998428,122.14855009998428,122.14855009998428,122.14855009998428,122.14855009998428,122.14855009998428,123.15903869998874,j,1.2036220000009052,None,,,,,001,2026-06-16_18h57.33.157,Teamprojekt,,2025.1.0,86.91570914948942,2026-06-16 18h57.39.810642 +0200,
